2.000000000000000000e+00 1.948000000000000043e+01 5.915000000000000258e-01 -6.511000000000000121e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.029999999999999805e-01 -6.540000000000000036e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.141999999999999682e-01 -6.567999999999999616e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.250999999999999890e-01 -6.596000000000000085e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.357000000000000428e-01 -6.621999999999999886e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.461000000000000076e-01 -6.647999999999999687e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.562000000000000055e-01 -6.673000000000000043e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.661000000000000254e-01 -6.698000000000000398e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.757999999999999563e-01 -6.722000000000000419e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.853000000000000203e-01 -6.745000000000000107e+00
2.000000000000000000e+00 1.948000000000000043e+01 6.945999999999999952e-01 -6.767000000000000348e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.036999999999999922e-01 -6.788000000000000256e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.126000000000000112e-01 -6.809999999999999609e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.213000000000000522e-01 -6.830000000000000071e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.298999999999999932e-01 -6.849999999999999645e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.382999999999999563e-01 -6.868999999999999773e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.465000000000000524e-01 -6.887999999999999901e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.546000000000000485e-01 -6.907000000000000028e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.624999999999999556e-01 -6.924999999999999822e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.702999999999999847e-01 -6.942999999999999616e+00
2.000000000000000000e+00 1.948000000000000043e+01 7.780000000000000249e-01 -6.959999999999999964e+00
2.000000000000000000e+00 2.130999999999999872e+01 -1.133000000000000007e+00 -9.579000000000000625e+00
2.000000000000000000e+00 2.130999999999999872e+01 -8.814999999999999503e-01 -9.939000000000000057e+00
2.000000000000000000e+00 2.130999999999999872e+01 -6.988999999999999657e-01 -1.025000000000000000e+01
2.000000000000000000e+00 2.130999999999999872e+01 -5.578999999999999515e-01 -1.051999999999999957e+01
2.000000000000000000e+00 2.130999999999999872e+01 -4.442999999999999727e-01 -1.073000000000000043e+01
2.000000000000000000e+00 2.130999999999999872e+01 -3.501000000000000223e-01 -1.091000000000000014e+01
2.000000000000000000e+00 2.130999999999999872e+01 -2.700000000000000178e-01 -1.106000000000000050e+01
2.000000000000000000e+00 2.130999999999999872e+01 -2.006000000000000005e-01 -8.753999999999999559e+00
2.000000000000000000e+00 2.130999999999999872e+01 -1.396999999999999909e-01 -7.578999999999999737e+00
2.000000000000000000e+00 2.130999999999999872e+01 -8.544000000000000206e-02 -7.142999999999999794e+00
2.000000000000000000e+00 2.130999999999999872e+01 -3.663999999999999896e-02 -6.878999999999999559e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.653000000000000080e-03 -6.693999999999999950e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.816000000000000142e-02 -6.554999999999999716e+00
2.000000000000000000e+00 2.130999999999999872e+01 8.544000000000000206e-02 -6.448999999999999844e+00
2.000000000000000000e+00 2.130999999999999872e+01 1.199999999999999956e-01 -6.365999999999999659e+00
2.000000000000000000e+00 2.130999999999999872e+01 1.521000000000000130e-01 -6.301000000000000156e+00
2.000000000000000000e+00 2.130999999999999872e+01 1.821000000000000119e-01 -6.251000000000000334e+00
2.000000000000000000e+00 2.130999999999999872e+01 2.102999999999999869e-01 -6.213000000000000078e+00
2.000000000000000000e+00 2.130999999999999872e+01 2.368000000000000105e-01 -6.184000000000000163e+00
2.000000000000000000e+00 2.130999999999999872e+01 2.619000000000000217e-01 -6.161999999999999922e+00
2.000000000000000000e+00 2.130999999999999872e+01 2.856000000000000205e-01 -6.147000000000000242e+00
2.000000000000000000e+00 2.130999999999999872e+01 3.081999999999999740e-01 -6.137999999999999901e+00
2.000000000000000000e+00 2.130999999999999872e+01 3.296999999999999931e-01 -6.133000000000000007e+00
2.000000000000000000e+00 2.130999999999999872e+01 3.502000000000000113e-01 -6.133000000000000007e+00
2.000000000000000000e+00 2.130999999999999872e+01 3.698000000000000176e-01 -6.136999999999999567e+00
2.000000000000000000e+00 2.130999999999999872e+01 3.886000000000000010e-01 -6.144999999999999574e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.066000000000000170e-01 -6.157000000000000028e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.238999999999999990e-01 -6.173000000000000043e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.405999999999999917e-01 -6.192000000000000171e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.566000000000000059e-01 -6.213000000000000078e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.721000000000000196e-01 -6.237000000000000099e+00
2.000000000000000000e+00 2.130999999999999872e+01 4.870999999999999774e-01 -6.262999999999999901e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.016000000000000458e-01 -6.291000000000000369e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.155999999999999472e-01 -6.320000000000000284e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.292000000000000037e-01 -6.349000000000000199e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.423999999999999932e-01 -6.378999999999999559e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.552000000000000268e-01 -6.408999999999999808e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.675999999999999934e-01 -6.439000000000000057e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.796999999999999931e-01 -6.469000000000000306e+00
2.000000000000000000e+00 2.130999999999999872e+01 5.915000000000000258e-01 -6.498000000000000220e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.029999999999999805e-01 -6.527000000000000135e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.141999999999999682e-01 -6.554999999999999716e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.250999999999999890e-01 -6.581999999999999851e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.357000000000000428e-01 -6.608999999999999986e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.461000000000000076e-01 -6.634000000000000341e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.562000000000000055e-01 -6.658999999999999808e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.661000000000000254e-01 -6.684000000000000163e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.757999999999999563e-01 -6.706999999999999851e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.853000000000000203e-01 -6.730000000000000426e+00
2.000000000000000000e+00 2.130999999999999872e+01 6.945999999999999952e-01 -6.751999999999999780e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.036999999999999922e-01 -6.772999999999999687e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.126000000000000112e-01 -6.793999999999999595e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.213000000000000522e-01 -6.814000000000000057e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.298999999999999932e-01 -6.833000000000000185e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.382999999999999563e-01 -6.852000000000000313e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.465000000000000524e-01 -6.871000000000000441e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.546000000000000485e-01 -6.889000000000000234e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.624999999999999556e-01 -6.907000000000000028e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.702999999999999847e-01 -6.924999999999999822e+00
2.000000000000000000e+00 2.130999999999999872e+01 7.780000000000000249e-01 -6.942000000000000171e+00
2.000000000000000000e+00 2.301000000000000156e+01 -1.133000000000000007e+00 -9.544000000000000483e+00
2.000000000000000000e+00 2.301000000000000156e+01 -8.814999999999999503e-01 -9.904999999999999361e+00
2.000000000000000000e+00 2.301000000000000156e+01 -6.988999999999999657e-01 -1.022000000000000064e+01
2.000000000000000000e+00 2.301000000000000156e+01 -5.578999999999999515e-01 -1.048000000000000043e+01
2.000000000000000000e+00 2.301000000000000156e+01 -4.442999999999999727e-01 -1.069999999999999929e+01
2.000000000000000000e+00 2.301000000000000156e+01 -3.501000000000000223e-01 -1.086999999999999922e+01
2.000000000000000000e+00 2.301000000000000156e+01 -2.700000000000000178e-01 -1.100999999999999979e+01
2.000000000000000000e+00 2.301000000000000156e+01 -2.006000000000000005e-01 -9.154999999999999361e+00
2.000000000000000000e+00 2.301000000000000156e+01 -1.396999999999999909e-01 -7.657000000000000028e+00
2.000000000000000000e+00 2.301000000000000156e+01 -8.544000000000000206e-02 -7.187000000000000277e+00
2.000000000000000000e+00 2.301000000000000156e+01 -3.663999999999999896e-02 -6.910999999999999588e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.653000000000000080e-03 -6.719000000000000306e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.816000000000000142e-02 -6.575999999999999623e+00
2.000000000000000000e+00 2.301000000000000156e+01 8.544000000000000206e-02 -6.466000000000000192e+00
2.000000000000000000e+00 2.301000000000000156e+01 1.199999999999999956e-01 -6.379999999999999893e+00
2.000000000000000000e+00 2.301000000000000156e+01 1.521000000000000130e-01 -6.312999999999999723e+00
2.000000000000000000e+00 2.301000000000000156e+01 1.821000000000000119e-01 -6.261000000000000121e+00
2.000000000000000000e+00 2.301000000000000156e+01 2.102999999999999869e-01 -6.221000000000000085e+00
2.000000000000000000e+00 2.301000000000000156e+01 2.368000000000000105e-01 -6.190999999999999837e+00
2.000000000000000000e+00 2.301000000000000156e+01 2.619000000000000217e-01 -6.168000000000000149e+00
2.000000000000000000e+00 2.301000000000000156e+01 2.856000000000000205e-01 -6.152000000000000135e+00
2.000000000000000000e+00 2.301000000000000156e+01 3.081999999999999740e-01 -6.141000000000000014e+00
2.000000000000000000e+00 2.301000000000000156e+01 3.296999999999999931e-01 -6.134999999999999787e+00
2.000000000000000000e+00 2.301000000000000156e+01 3.502000000000000113e-01 -6.134000000000000341e+00
2.000000000000000000e+00 2.301000000000000156e+01 3.698000000000000176e-01 -6.136999999999999567e+00
2.000000000000000000e+00 2.301000000000000156e+01 3.886000000000000010e-01 -6.144000000000000128e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.066000000000000170e-01 -6.153999999999999915e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.238999999999999990e-01 -6.168999999999999595e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.405999999999999917e-01 -6.185999999999999943e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.566000000000000059e-01 -6.206999999999999851e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.721000000000000196e-01 -6.230000000000000426e+00
2.000000000000000000e+00 2.301000000000000156e+01 4.870999999999999774e-01 -6.254999999999999893e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.016000000000000458e-01 -6.282000000000000028e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.155999999999999472e-01 -6.309999999999999609e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.292000000000000037e-01 -6.339000000000000412e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.423999999999999932e-01 -6.368000000000000327e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.552000000000000268e-01 -6.397999999999999687e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.675999999999999934e-01 -6.426999999999999602e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.796999999999999931e-01 -6.456999999999999851e+00
2.000000000000000000e+00 2.301000000000000156e+01 5.915000000000000258e-01 -6.485999999999999766e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.029999999999999805e-01 -6.514000000000000234e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.141999999999999682e-01 -6.541999999999999815e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.250999999999999890e-01 -6.568999999999999950e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.357000000000000428e-01 -6.596000000000000085e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.461000000000000076e-01 -6.621000000000000441e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.562000000000000055e-01 -6.645999999999999908e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.661000000000000254e-01 -6.669999999999999929e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.757999999999999563e-01 -6.692999999999999616e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.853000000000000203e-01 -6.716000000000000192e+00
2.000000000000000000e+00 2.301000000000000156e+01 6.945999999999999952e-01 -6.737000000000000099e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.036999999999999922e-01 -6.759000000000000341e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.126000000000000112e-01 -6.778999999999999915e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.213000000000000522e-01 -6.799000000000000377e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.298999999999999932e-01 -6.817999999999999616e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.382999999999999563e-01 -6.836999999999999744e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.465000000000000524e-01 -6.855000000000000426e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.546000000000000485e-01 -6.873000000000000220e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.624999999999999556e-01 -6.889999999999999680e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.702999999999999847e-01 -6.907000000000000028e+00
2.000000000000000000e+00 2.301000000000000156e+01 7.780000000000000249e-01 -6.924000000000000377e+00
2.000000000000000000e+00 2.458999999999999986e+01 -1.133000000000000007e+00 -9.510999999999999233e+00
2.000000000000000000e+00 2.458999999999999986e+01 -8.814999999999999503e-01 -9.872999999999999332e+00
2.000000000000000000e+00 2.458999999999999986e+01 -6.988999999999999657e-01 -1.018999999999999950e+01
2.000000000000000000e+00 2.458999999999999986e+01 -5.578999999999999515e-01 -1.044999999999999929e+01
2.000000000000000000e+00 2.458999999999999986e+01 -4.442999999999999727e-01 -1.066000000000000014e+01
2.000000000000000000e+00 2.458999999999999986e+01 -3.501000000000000223e-01 -1.083000000000000007e+01
2.000000000000000000e+00 2.458999999999999986e+01 -2.700000000000000178e-01 -1.093999999999999950e+01
2.000000000000000000e+00 2.458999999999999986e+01 -2.006000000000000005e-01 -9.980000000000000426e+00
2.000000000000000000e+00 2.458999999999999986e+01 -1.396999999999999909e-01 -7.745000000000000107e+00
2.000000000000000000e+00 2.458999999999999986e+01 -8.544000000000000206e-02 -7.235000000000000320e+00
2.000000000000000000e+00 2.458999999999999986e+01 -3.663999999999999896e-02 -6.945000000000000284e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.653000000000000080e-03 -6.746000000000000441e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.816000000000000142e-02 -6.597999999999999865e+00
2.000000000000000000e+00 2.458999999999999986e+01 8.544000000000000206e-02 -6.485000000000000320e+00
2.000000000000000000e+00 2.458999999999999986e+01 1.199999999999999956e-01 -6.395999999999999908e+00
2.000000000000000000e+00 2.458999999999999986e+01 1.521000000000000130e-01 -6.326999999999999957e+00
2.000000000000000000e+00 2.458999999999999986e+01 1.821000000000000119e-01 -6.272000000000000242e+00
2.000000000000000000e+00 2.458999999999999986e+01 2.102999999999999869e-01 -6.230999999999999872e+00
2.000000000000000000e+00 2.458999999999999986e+01 2.368000000000000105e-01 -6.198999999999999844e+00
2.000000000000000000e+00 2.458999999999999986e+01 2.619000000000000217e-01 -6.174999999999999822e+00
2.000000000000000000e+00 2.458999999999999986e+01 2.856000000000000205e-01 -6.157000000000000028e+00
2.000000000000000000e+00 2.458999999999999986e+01 3.081999999999999740e-01 -6.144999999999999574e+00
2.000000000000000000e+00 2.458999999999999986e+01 3.296999999999999931e-01 -6.137999999999999901e+00
2.000000000000000000e+00 2.458999999999999986e+01 3.502000000000000113e-01 -6.136000000000000121e+00
2.000000000000000000e+00 2.458999999999999986e+01 3.698000000000000176e-01 -6.136999999999999567e+00
2.000000000000000000e+00 2.458999999999999986e+01 3.886000000000000010e-01 -6.142999999999999794e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.066000000000000170e-01 -6.152999999999999581e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.238999999999999990e-01 -6.166000000000000369e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.405999999999999917e-01 -6.182000000000000384e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.566000000000000059e-01 -6.201999999999999957e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.721000000000000196e-01 -6.224000000000000199e+00
2.000000000000000000e+00 2.458999999999999986e+01 4.870999999999999774e-01 -6.248000000000000220e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.016000000000000458e-01 -6.274000000000000021e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.155999999999999472e-01 -6.301000000000000156e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.292000000000000037e-01 -6.328999999999999737e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.423999999999999932e-01 -6.357999999999999652e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.552000000000000268e-01 -6.386999999999999567e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.675999999999999934e-01 -6.416999999999999815e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.796999999999999931e-01 -6.445999999999999730e+00
2.000000000000000000e+00 2.458999999999999986e+01 5.915000000000000258e-01 -6.474000000000000199e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.029999999999999805e-01 -6.503000000000000114e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.141999999999999682e-01 -6.530000000000000249e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.250999999999999890e-01 -6.557000000000000384e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.357000000000000428e-01 -6.583000000000000185e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.461000000000000076e-01 -6.608999999999999986e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.562000000000000055e-01 -6.634000000000000341e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.661000000000000254e-01 -6.657000000000000028e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.757999999999999563e-01 -6.679999999999999716e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.853000000000000203e-01 -6.703000000000000291e+00
2.000000000000000000e+00 2.458999999999999986e+01 6.945999999999999952e-01 -6.724000000000000199e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.036999999999999922e-01 -6.745000000000000107e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.126000000000000112e-01 -6.764999999999999680e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.213000000000000522e-01 -6.785000000000000142e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.298999999999999932e-01 -6.804000000000000270e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.382999999999999563e-01 -6.822000000000000064e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.465000000000000524e-01 -6.839999999999999858e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.546000000000000485e-01 -6.857999999999999652e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.624999999999999556e-01 -6.875000000000000000e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.702999999999999847e-01 -6.892000000000000348e+00
2.000000000000000000e+00 2.458999999999999986e+01 7.780000000000000249e-01 -6.908000000000000362e+00
2.000000000000000000e+00 2.607999999999999829e+01 -1.133000000000000007e+00 -9.480999999999999872e+00
2.000000000000000000e+00 2.607999999999999829e+01 -8.814999999999999503e-01 -9.842000000000000526e+00
2.000000000000000000e+00 2.607999999999999829e+01 -6.988999999999999657e-01 -1.016000000000000014e+01
2.000000000000000000e+00 2.607999999999999829e+01 -5.578999999999999515e-01 -1.041000000000000014e+01
2.000000000000000000e+00 2.607999999999999829e+01 -4.442999999999999727e-01 -1.061999999999999922e+01
2.000000000000000000e+00 2.607999999999999829e+01 -3.501000000000000223e-01 -1.075999999999999979e+01
2.000000000000000000e+00 2.607999999999999829e+01 -2.700000000000000178e-01 -1.088000000000000078e+01
2.000000000000000000e+00 2.607999999999999829e+01 -2.006000000000000005e-01 -1.080000000000000071e+01
2.000000000000000000e+00 2.607999999999999829e+01 -1.396999999999999909e-01 -7.844000000000000306e+00
2.000000000000000000e+00 2.607999999999999829e+01 -8.544000000000000206e-02 -7.286999999999999922e+00
2.000000000000000000e+00 2.607999999999999829e+01 -3.663999999999999896e-02 -6.980999999999999872e+00
2.000000000000000000e+00 2.607999999999999829e+01 7.653000000000000080e-03 -6.774000000000000021e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.816000000000000142e-02 -6.621999999999999886e+00
2.000000000000000000e+00 2.607999999999999829e+01 8.544000000000000206e-02 -6.504999999999999893e+00
2.000000000000000000e+00 2.607999999999999829e+01 1.199999999999999956e-01 -6.413000000000000256e+00
2.000000000000000000e+00 2.607999999999999829e+01 1.521000000000000130e-01 -6.341000000000000192e+00
2.000000000000000000e+00 2.607999999999999829e+01 1.821000000000000119e-01 -6.285000000000000142e+00
2.000000000000000000e+00 2.607999999999999829e+01 2.102999999999999869e-01 -6.240999999999999659e+00
2.000000000000000000e+00 2.607999999999999829e+01 2.368000000000000105e-01 -6.208000000000000185e+00
2.000000000000000000e+00 2.607999999999999829e+01 2.619000000000000217e-01 -6.182000000000000384e+00
2.000000000000000000e+00 2.607999999999999829e+01 2.856000000000000205e-01 -6.163999999999999702e+00
2.000000000000000000e+00 2.607999999999999829e+01 3.081999999999999740e-01 -6.150999999999999801e+00
2.000000000000000000e+00 2.607999999999999829e+01 3.296999999999999931e-01 -6.142000000000000348e+00
2.000000000000000000e+00 2.607999999999999829e+01 3.502000000000000113e-01 -6.139000000000000234e+00
2.000000000000000000e+00 2.607999999999999829e+01 3.698000000000000176e-01 -6.139000000000000234e+00
2.000000000000000000e+00 2.607999999999999829e+01 3.886000000000000010e-01 -6.144000000000000128e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.066000000000000170e-01 -6.152000000000000135e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.238999999999999990e-01 -6.163999999999999702e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.405999999999999917e-01 -6.179000000000000270e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.566000000000000059e-01 -6.197000000000000064e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.721000000000000196e-01 -6.217999999999999972e+00
2.000000000000000000e+00 2.607999999999999829e+01 4.870999999999999774e-01 -6.240999999999999659e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.016000000000000458e-01 -6.266000000000000014e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.155999999999999472e-01 -6.293000000000000149e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.292000000000000037e-01 -6.320000000000000284e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.423999999999999932e-01 -6.349000000000000199e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.552000000000000268e-01 -6.376999999999999780e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.675999999999999934e-01 -6.405999999999999694e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.796999999999999931e-01 -6.434999999999999609e+00
2.000000000000000000e+00 2.607999999999999829e+01 5.915000000000000258e-01 -6.464000000000000412e+00
2.000000000000000000e+00 2.607999999999999829e+01 6.029999999999999805e-01 -6.491999999999999993e+00
2.000000000000000000e+00 2.607999999999999829e+01 6.141999999999999682e-01 -6.519000000000000128e+00
2.000000000000000000e+00 2.607999999999999829e+01 6.250999999999999890e-01 -6.546000000000000263e+00
2.000000000000000000e+00 2.607999999999999829e+01 6.357000000000000428e-01 -6.572000000000000064e+00
